DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2004,58.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2005,62.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2006,63.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2007,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2008,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2009,63.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2010,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2011,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2012,64.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2013,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2014,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2015,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2016,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2017,63.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2018,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2019,62.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2020,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2021,64.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Belgium,2022,64.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2006,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2007,67.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2008,62.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2009,62.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2010,63.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2011,62.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2012,62.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2013,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2014,62.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2015,61.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2016,64.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2017,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2018,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2019,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2020,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2021,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Bulgaria,2022,64.5,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2007,65.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2008,65.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2009,65.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2010,65.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2011,66.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2012,68.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2013,61.5,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2014,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2015,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2016,61.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2017,61.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2018,61.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2019,61.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2020,62.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2021,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Switzerland,2022,61.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2005,59.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2006,64.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2007,63.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2008,63.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2009,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2010,65.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2011,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2012,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2013,64.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2014,65.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2015,63.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2016,67.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2017,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2018,62.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2019,62.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2020,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2021,64.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Cyprus,2022,65.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2005,58.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2006,57.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2007,61.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2008,61.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2009,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2010,62.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2011,62.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2012,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2013,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2014,63.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2015,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2016,62.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2017,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2018,62.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2019,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2020,60.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2021,60.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Czechia,2022,61.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2005,54.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2006,58.7,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2007,59.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2008,56.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2009,57.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2010,57.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2011,57.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2012,57.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2013,57.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2014,56.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2015,65.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2016,65.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2017,65.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2018,65.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2019,65.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2020,64.7,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2021,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Germany,2022,60.9,bu
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2004,68.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2005,68.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2006,67.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2007,67.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2008,62.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2009,61.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2010,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2011,63.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2012,61.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2013,60.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2014,60.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2015,60.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2016,60.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2017,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2018,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2019,59.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2020,58.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2021,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Denmark,2022,57.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2004,50.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2005,48.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2006,49.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2007,49.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2008,53.1,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2009,55.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2010,54.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2011,54.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2012,53.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2013,53.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2014,53.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2015,53.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2016,54.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2017,54.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2018,52.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2019,53.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2020,55.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2021,54.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Estonia,2022,58.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2004,63.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2005,65.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2006,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2007,66.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2008,65.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2009,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2010,66.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2011,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2012,64.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2013,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2014,64.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2015,63.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2016,63.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2017,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2018,65.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2019,65.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2020,65.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2021,64.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Greece,2022,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Spain,2004,62.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Spain,2005,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Spain,2006,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Spain,2007,63.5,
