DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2006,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2007,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2008,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2009,82.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2010,82.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2011,83.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2012,82.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2013,82.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2014,83.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2015,82.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2016,83.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2017,83.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,United Kingdom,2018,83.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Females,Less than 1 year,Kosovo*,2016,81.6,p
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2013,76.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2014,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2015,76.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2016,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2017,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2018,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2019,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2020,75.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2021,73.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Albania,2022,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2006,69.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2007,70.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2008,70.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2009,70.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2015,71.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2016,71.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2017,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2018,73.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Armenia,2019,73.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2004,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2005,76.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2006,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2007,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2008,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2009,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2010,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2011,78.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2012,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2013,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2014,79.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2015,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2016,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2017,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2018,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2019,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2020,78.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2021,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2022,79.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Austria,2023,79.2,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2006,70.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2007,70.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2008,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2009,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2010,71.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2012,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2013,72.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2014,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2015,72.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2017,73.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2018,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Azerbaijan,2019,74.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2004,76.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2005,76.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2006,76.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2007,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2008,76.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2009,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2010,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2011,78.0,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2012,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2013,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2014,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2015,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2016,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2017,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2018,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2019,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2020,78.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2021,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2022,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belgium,2023,80.3,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2004,69.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2005,69.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2006,69.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2007,69.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2008,69.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2009,70.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2010,70.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2011,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2012,70.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2013,71.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2014,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2015,71.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2016,71.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2017,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2018,71.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2019,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2020,69.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2021,67.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2022,70.6,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Bulgaria,2023,72.0,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2011,64.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2012,66.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2013,67.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2014,67.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2015,68.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2016,69.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2017,69.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Belarus,2018,69.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2004,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2005,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2006,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2007,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2008,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2009,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2010,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2011,80.5,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2012,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2013,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2014,81.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2015,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2016,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2017,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2018,81.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2019,82.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2020,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2021,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2022,81.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Switzerland,2023,82.3,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2004,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2005,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2006,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2007,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2008,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2009,78.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2010,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2011,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2012,78.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2013,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2014,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2015,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2016,80.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2017,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2018,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2019,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2020,80.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2021,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2022,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Cyprus,2023,80.4,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2004,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2005,72.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2006,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2007,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2008,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2009,74.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2010,74.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2011,74.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2012,75.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2013,75.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2014,75.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2015,75.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2016,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2017,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2018,76.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2019,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2020,75.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2021,74.1,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2022,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Czechia,2023,77.0,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2004,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2005,76.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2006,77.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2007,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2008,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2009,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2010,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2011,77.9,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2012,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2013,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2014,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2015,78.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2016,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2017,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2018,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2019,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2020,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2021,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany,2022,78.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2004,76.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2005,76.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2006,77.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2007,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2008,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2009,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2010,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2011,77.9,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2012,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2013,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2014,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2015,78.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2016,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2017,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2018,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Germany including former GDR,2019,79.0,
